Open,High,Low,Adj Close,Volume
0.4724681665147432,0.4342933769456998,0.45457534047093273,165.039993,0.05535108485024889
0.4311163863814602,0.40661570731499874,0.4190684390851609,162.440002,0.11759728699748873
0.4095227787889406,0.4045904145578776,0.41490416543200936,165.410004,0.07338423187285661
0.5193262518032957,0.4807605851440804,0.5068493528992277,170.490005,0.03682195705643412
0.29183768219053086,0.28206565954834173,0.2864658081615268,153.350006,0.1725563870446869
0.9112502619979401,0.8886139163607016,0.9185752610408018,207.229996,0.023265559550614344
0.5499891313974588,0.5043880180454567,0.5248219542602335,172.5,0.0875079919978487
0.257503759743994,0.2166966377921511,0.2573150816306238,148.300003,0.05224720518527589
0.24260427847319344,0.18125565720698233,0.22104113372835132,145.009995,0.06677402660696846
0.6956380793898269,0.6721421885848551,0.6949040124457195,189.100006,0.033104562715414725
0.6688620491623176,0.6620162423510625,0.6797808355236621,186.990005,0.034802958408381705
0.5289353963851633,0.4957246057295912,0.5282191813968846,171.919998,0.02989361027849382
0.7586913703727691,0.7618136770717461,0.7583561500439118,197.360001,0.04100887165605272
0.11779309702678376,0.09293424762986602,0.11758906495207166,137.949997,0.13356220651137835
0.6849491788507072,0.655490566549344,0.6819725833007333,187.669998,0.0396261560321046
0.2224141474061494,0.17821780808031162,0.20306854332624868,144.220001,0.09089493761164952
0.8788598506091607,0.8457471586124166,0.8683834731103091,203.539993,0.036261363405603354
0.08205569805477131,0.06559408928826405,0.07649317769367392,133.399994,0.20307212704984362
0.4836967668852268,0.4338434106484488,0.4609315262847049,165.789993,0.03392976149232368
0.17814734901271834,0.14975246959411237,0.17523284135200123,141.850006,0.11768651430744531
0.5367091167120781,0.4998874662339634,0.530082173034792,172.619995,0.07557307009020572
0.19034762933445393,0.15357780755825923,0.15495896893465422,137.929993,0.14159451048974717
0.11390623686332635,0.053555305305502454,0.09030134101797938,131.729996,0.028237059117092685
0.5954437509573391,0.5842709140718851,0.605260260418391,181.440002,0.037490854200729444
0.5981429519064041,0.5711071187114223,0.5901369191127841,179.649994,0.021767771464860135
0.5835672020006304,0.5387038184860282,0.5694246028934551,175.729996,0.06626081573452844
0.44050955170018735,0.4248424757923579,0.4472328971985722,167.369995,0.0713652332248042
0.5397322001814233,0.515414076891773,0.5458630266187268,172.899994,0.06618943388656318
0.5591664794051021,0.5669442582070501,0.5559451957083137,176.259995,1.0
0.6654069963698879,0.6413142035682047,0.6639999928986307,185.320007,0.011728160692846983
0.9258260119037138,0.9198920364414984,0.9367670843027989,209.940002,0.054560961636564244
0.20762258018929258,0.16989190705354518,0.1951781220137332,143.850006,0.14167389202757064
0.0635932499375973,0.08742113944882313,0.06071233506864271,135.679993,0.12829533378090574
0.8043619691957904,0.7803781368562264,0.8023012973577088,199.0,0.06522947110358182
0.4477435506021308,0.4160666084683404,0.4417534455641192,165.550003,0.020871806200744213
0.40380048357372655,0.3871511349179946,0.408876735757401,162.289993,0.043370626246490136
0.3918160205630743,0.3602609541247699,0.39287666027247514,160.300003,0.09333668910066872
0.9249622460064053,0.902902891865762,0.9286574410892923,208.089996,0.02494057153476511
0.4831570562570595,0.44104412027949147,0.45775334570659276,165.869995,0.02044782263826079
0.5136039565880817,0.5006751238383353,0.5148493084499159,172.580002,0.20343272845421995
0.3898726822541778,0.35058497418822854,0.36361641046230275,157.330002,0.11351313764450979
0.4239904526887135,0.37983797027879973,0.41468494353101804,161.449997,0.02348708942361003
0.2040596133429191,0.18935647945054912,0.20000006136985826,145.389999,0.08136853771207639
1.0,1.0000000000000002,0.9999999999999998,217.5,0.31787567620455326
0.19553021392150027,0.17067957590904315,0.10389043586593916,133.240005,0.3083418919758803
0.45886424771547474,0.47187210529614165,0.4600547921053857,166.690002,0.43035993066114975
0.6611962428893468,0.6421017036568075,0.6650959489789405,185.740005,0.05600705941861946
0.341826775799176,0.31053098678341473,0.3445480283634388,154.779999,0.050012214911052684
0.6656229756330283,0.6425518387209543,0.6656437626355471,185.179993,0.09173675112903315
0.16367951316088836,0.1263501042248092,0.15715071671172587,140.610001,0.11344298651806115
0.643921453986565,0.6129613200901576,0.6406574741413444,183.779999,0.07788867262376906
0.4779744716700127,0.4741224655853362,0.47704112504889995,171.259995,0.12855193921712574
0.7675448250633288,0.7611386319912954,0.7590136623222394,193.399994,0.09967182810758721
0.5137118706420254,0.5293653610897124,0.5178082561681336,176.369995,0.15447154971838015
0.27963723991673817,0.22400980243134594,0.26279453326507674,147.539993,0.06601774823499151
0.41913192337080796,0.36363632579166594,0.4027397718446202,160.580002,0.08435303738993505
0.8673071949695359,0.8701620803512695,0.8785753298627144,206.919998,0.05019682313854908
0.459403958343642,0.4239423631798338,0.4500821462950684,164.339996,0.055947369425062295
0.7421722713612957,0.7227722572876079,0.7501369725922322,193.279999,0.07164276092680713
0.2698121052749267,0.20657069155835894,0.2236711718827593,144.190002,0.0635956882902386
0.27423883801860827,0.21478396881007766,0.17545206325299234,142.089996,0.14792903413590736
0.4154610532672949,0.3661115848460381,0.39068491249540394,159.330002,0.1768152988530291
0.446987698758766,0.4130287593416697,0.4542465843317687,166.020004,0.07093140389018765
0.603541353804534,0.5673942245043009,0.6058082384585461,178.869995,0.02410860378951462
0.6628158606300196,0.6233123338560234,0.6425204657792518,182.580002,0.18456207543953682
0.488339478892049,0.4393563500625959,0.43331504621144856,164.460007,0.16595172002562364
0.7687324842777215,0.7342484511980707,0.7627396455980546,192.940002,0.05074818637800504
0.745735238207669,0.7148965025761143,0.7511232410097242,192.399994,0.026246982424681382
0.6188727936016154,0.5711071187114223,0.558794455763713,174.699997,0.14802133824965555
0.5713669216788948,0.5429793027654484,0.5754520325680632,176.020004,0.06492240608517946
0.14230188483150896,0.07932030595413009,0.09676721449456993,136.759995,0.1387644663622272
0.7741308861758514,0.7857786325133478,0.7792876991231357,198.309998,0.05863526521741003
0.28179656828557875,0.24516197627835035,0.2558903694111496,147.570007,0.09280440204472074
0.5008638036861217,0.4656841208015441,0.47835613864665216,167.179993,0.14725152194099553
0.5953358369033954,0.5474796858100459,0.5915616313322583,177.509995,0.004760430826374118
0.2148564171391789,0.15684056670123403,0.1944109220725867,141.089996,0.10782228135155375
0.41459728736998636,0.4093158651345483,0.4188493706088152,165.440002,0.07946830369038
0.7492982050540422,0.7106210182966943,0.7240547280177194,191.490005,0.09093555142169873
0.5302311316055561,0.5006751238383353,0.5381918272072024,173.639999,0.059054325893826885
0.6774995245897371,0.6394015345861315,0.6516163774102504,183.089996,0.07630042650654159
0.3366443531641865,0.28026543432329376,0.24745213444202796,146.039993,0.1258240449754871
0.5893975624250412,0.5525428276938376,0.5822464978002686,177.779999,0.10747891004841043
0.4307924930643763,0.4140413157112195,0.4271780822986675,166.289993,0.03282211212734521
0.4614553726585393,0.44284434550453966,0.46728771209847664,165.710007,0.14466577603452913
0.6920751125434537,0.675405105243599,0.6930410208078122,188.649994,0.034888493553788376
0.4315483449077411,0.4087534438291456,0.4370410294872633,164.619995,0.07039542466968973
0.6346362027217816,0.6130737750983097,0.6394519838228614,182.720001,0.01879680972368456
0.45119844144250343,0.41235371426121903,0.4463561630192532,166.080002,0.05492463984473218
0.5927445500082742,0.5613186950178555,0.6019725565610092,179.100006,0.030967414801764605
0.26322605495920803,0.22603509518846732,0.2577533610490572,149.009995,0.091933666571696
0.6072122239080473,0.5752699792157945,0.5672328551163837,179.529999,0.1582880171414893
0.54880148297987,0.5101260362428035,0.5247122556385118,171.649994,0.16457638873077537
0.47991798272777,0.4728848304325868,0.4842740450419909,168.839996,0.12288446663298594
0.8427985691168676,0.8157066624332432,0.836054741343746,201.740005,0.062291738843355614
0.6220039638737649,0.5878713532708544,0.6093149998333698,181.110001,0.07264087607680442
0.4757072400440323,0.425742588404882,0.4327670681712934,165.979996,0.18361134306793028
0.21647587292779513,0.17574254902593966,0.21424666849614593,143.800003,0.034525430706378764
0.641546146354584,0.6047480428384386,0.6036164906814747,180.729996,0.06357107385990574
0.4192398374247517,0.3656616072976606,0.4007670815849911,160.039993,0.0511389404595391
0.42971274790392733,0.3846758758636224,0.4097534699367198,162.809998,0.03323009631011228
0.10688837917658023,0.08168312125147636,0.10695891782232958,136.380005,0.10440333697832024
0.8831785073468419,0.908190943765858,0.89665745450299,209.990005,0.049551925063828293
0.18127834653600683,0.1507650259636617,0.1810410381667149,142.529999,0.11671178286626427
0.76959625017503,0.7472998028015081,0.774684981668001,195.470001,0.04478595599062928
0.6778234179068212,0.6419892486486554,0.6795616136226708,185.929993,0.031120639630586623
0.684517382276483,0.6588659382162401,0.6652054722582104,183.809998,0.16061654225097735
0.03131075260276117,0.050630068702752995,0.03145207429956676,134.179993,0.19953687949328736
0.1365795896162949,0.07729519321503098,0.11715078553363822,135.0,0.08278386745621555
0.13215285687261336,0.06953188226056284,0.1006027320085574,133.199997,0.09433603497218263
0.38231479003515045,0.32538256361189966,0.33161643483490355,154.919998,0.08847472374917156
0.36309649007461164,0.3054680136665182,0.3099178501980826,153.740005,0.11074093742827201
0.2829842274999712,0.23886136800870483,0.2737534365339829,149.940002,0.05765745697243737
0.4448283703899254,0.4450945370268382,0.4513973352352727,166.949997,0.1104867934350853
0.5037788327430739,0.4659090195667215,0.4946849702707419,170.169998,0.0660897454437151
0.4017490692588297,0.3925517993420118,0.4070137441194934,163.039993,0.10463102045889913
0.4829410769939191,0.4405939852153449,0.4850410805995884,168.699997,0.018978341147389367
0.4777586543589296,0.44678213847683845,0.4748493772718285,167.679993,0.050093442531151104
0.2040596133429191,0.17034205336881802,0.20383557888384574,142.160004,0.0482707439650032
0.6404664011941352,0.6093608808911883,0.6208218811424309,180.460007,0.019072965171196436
0.8600733580196493,0.8286453902616324,0.8446026639756863,201.5,0.07229442796986948
0.4046642494710351,0.3675742875308605,0.4086575138564099,161.889999,0.05268164988065078
0.5441589329251049,0.49673716209914076,0.5016986574039386,171.160004,0.13852755247027346
0.3036061551412388,0.28161568199996445,0.3049863766037848,154.389999,0.07259780082372191
0.7518894919491634,0.7286228880088761,0.7549589229072604,192.410004,0.05265272792500967
0.39840208167559665,0.38163819550384726,0.4001095802655663,162.429993,0.09730145846653329
0.44666380544168205,0.4233797731075353,0.4513973352352727,167.330002,0.032392590318036894
0.39365146641163484,0.34597213613547906,0.3827944911828882,159.419998,0.06334892862615171
